Airfoil1
0 101 101 0.0 1.0

0 0
0.00011412 0.00168472
0.00045645 0.00336674
0.00102696 0.00504332
0.00182555 0.00671183
0.00285213 0.00836968
0.00410656 0.0100143
0.00558865 0.0116434
0.00729823 0.0132546
0.00923504 0.0148457
0.0113988 0.0164147
0.0137893 0.0179599
0.0164061 0.0194794
0.0192489 0.0209719
0.0223173 0.022436
0.0256109 0.0238706
0.0291293 0.0252747
0.0328718 0.0266477
0.0368381 0.0279889
0.0410276 0.0292981
0.0454396 0.0305751
0.0500736 0.0318199
0.0549289 0.0330325
0.0600049 0.0342133
0.0653008 0.0353628
0.0708158 0.0364814
0.0765493 0.0375698
0.0825003 0.0386286
0.088668 0.0396585
0.0950516 0.0406604
0.10165 0.041635
0.108463 0.0425829
0.115488 0.043505
0.122725 0.0444017
0.130173 0.0452736
0.137831 0.0461212
0.145698 0.0469446
0.153772 0.047744
0.162052 0.0485193
0.170538 0.0492703
0.179227 0.0499964
0.188118 0.050697
0.197211 0.0513712
0.206503 0.0520179
0.215993 0.0526356
0.22568 0.0532227
0.235562 0.0537775
0.245638 0.0542977
0.255906 0.0547811
0.266365 0.0552253
0.277012 0.0556275
0.287846 0.0559849
0.298865 0.0562944
0.310068 0.056553
0.321452 0.0567574
0.333016 0.0569045
0.344758 0.0569908
0.356676 0.0570131
0.368767 0.0569683
0.381031 0.0568531
0.393463 0.0566646
0.406064 0.0563999
0.418829 0.0560564
0.431758 0.0556318
0.444847 0.055124
0.458095 0.0545312
0.471499 0.0538522
0.485056 0.0530859
0.498765 0.0522319
0.512622 0.0512902
0.526625 0.0502612
0.540772 0.0491459
0.555059 0.0479459
0.569485 0.0466632
0.584046 0.0453006
0.598739 0.0438612
0.613562 0.0423488
0.628512 0.0407678
0.643586 0.0391229
0.658781 0.0374196
0.674094 0.0356637
0.689521 0.0338614
0.70506 0.0320194
0.720708 0.0301447
0.73646 0.0282445
0.752315 0.0263262
0.768269 0.0243974
0.784317 0.0224657
0.800458 0.0205387
0.816686 0.0186238
0.833 0.0167281
0.849395 0.0148584
0.865868 0.013021
0.882415 0.0112218
0.899032 0.00946581
0.915716 0.00775716
0.932462 0.00609923
0.949268 0.00449418
0.966129 0.00294307
0.983041 0.00144558
1 0
0 0
0.00011412 -0.00172365
0.00045645 -0.00344216
0.00102696 -0.00515043
0.00182555 -0.00684348
0.00285213 -0.0085165
0.00410656 -0.0101649
0.00558865 -0.0117844
0.00729823 -0.013371
0.00923504 -0.014921
0.0113988 -0.0164313
0.0137893 -0.017899
0.0164061 -0.0193217
0.0192489 -0.0206978
0.0223173 -0.0220258
0.0256109 -0.0233049
0.0291293 -0.0245348
0.0328718 -0.0257157
0.0368381 -0.0268482
0.0410276 -0.0279335
0.0454396 -0.0289733
0.0500736 -0.0299696
0.0549289 -0.0309248
0.0600049 -0.0318418
0.0653008 -0.0327236
0.0708158 -0.0335736
0.0765493 -0.0343953
0.0825003 -0.0351924
0.088668 -0.0359687
0.0950516 -0.0367279
0.10165 -0.0374738
0.108463 -0.0382098
0.115488 -0.0389395
0.122725 -0.0396659
0.130173 -0.040392
0.137831 -0.0411202
0.145698 -0.0418526
0.153772 -0.0425907
0.162052 -0.0433357
0.170538 -0.0440879
0.179227 -0.0448475
0.188118 -0.0456135
0.197211 -0.0463848
0.206503 -0.0471593
0.215993 -0.0479345
0.22568 -0.048707
0.235562 -0.049473
0.245638 -0.050228
0.255906 -0.0509671
0.266365 -0.0516846
0.277012 -0.0523745
0.287846 -0.0530306
0.298865 -0.053646
0.310068 -0.0542137
0.321452 -0.0547266
0.333016 -0.0551774
0.344758 -0.055559
0.356676 -0.0558641
0.368767 -0.0560859
0.381031 -0.0562177
0.393463 -0.0562534
0.406064 -0.0561872
0.418829 -0.056014
0.431758 -0.0557295
0.444847 -0.0553301
0.458095 -0.054813
0.471499 -0.0541765
0.485056 -0.0534199
0.498765 -0.0525433
0.512622 -0.0515484
0.526625 -0.0504375
0.540772 -0.0492145
0.555059 -0.0478841
0.569485 -0.0464524
0.584046 -0.0449263
0.598739 -0.0433141
0.613562 -0.0416246
0.628512 -0.0398676
0.643586 -0.0380539
0.658781 -0.0361945
0.674094 -0.034301
0.689521 -0.0323851
0.70506 -0.0304585
0.720708 -0.0285329
0.73646 -0.0266192
0.752315 -0.0247278
0.768269 -0.0228679
0.784317 -0.0210475
0.800458 -0.0192729
0.816686 -0.0175482
0.833 -0.0158754
0.849395 -0.0142537
0.865868 -0.0126791
0.882415 -0.0111444
0.899032 -0.0096383
0.915716 -0.00814543
0.932462 -0.00664584
0.949268 -0.00511459
0.966129 -0.00352145
0.983041 -0.00183054
1 -0
