1.00000000  0.00000000
0.98304074  0.00151714
0.96612875  0.00307874
0.94926797  0.00468681
0.93246232  0.00634195
0.91571568  0.00804344
0.89903189  0.00978940
0.88241471  0.01157684
0.86586791  0.01340190
0.84939517  0.01525986
0.83300013  0.01714529
0.81668642  0.01905221
0.80045758  0.02097417
0.78431712  0.02290435
0.76826852  0.02483569
0.75231518  0.02676098
0.73646046  0.02867293
0.72070772  0.03056434
0.70506020  0.03242803
0.68952114  0.03425711
0.67409373  0.03604489
0.65878107  0.03778500
0.64358628  0.03947146
0.62851237  0.04109870
0.61356234  0.04266164
0.59873913  0.04415561
0.58404563  0.04557653
0.56948468  0.04692083
0.55505909  0.04818548
0.54077159  0.04936798
0.52662491  0.05046640
0.51262168  0.05147933
0.49876453  0.05240590
0.48505600  0.05324575
0.47149861  0.05399898
0.45809486  0.05466617
0.44484713  0.05524834
0.43175781  0.05574687
0.41882924  0.05616352
0.40606371  0.05650040
0.39346344  0.05675985
0.38103063  0.05694448
0.36876745  0.05705713
0.35667598  0.05710075
0.34475831  0.05707845
0.33301643  0.05699340
0.32145233  0.05684882
0.31006795  0.05664793
0.29886515  0.05639394
0.28784581  0.05608996
0.27701171  0.05573903
0.26636462  0.05534407
0.25590627  0.05490784
0.24563833  0.05443294
0.23556243  0.05392175
0.22568018  0.05337648
0.21599314  0.05279912
0.20650281  0.05219141
0.19721069  0.05155488
0.18811820  0.05089079
0.17922675  0.05020022
0.17053770  0.04948397
0.16205238  0.04874264
0.15377205  0.04797661
0.14569798  0.04718606
0.13783139  0.04637099
0.13017341  0.04553119
0.12272522  0.04466637
0.11548789  0.04377602
0.10846250  0.04285959
0.10165008  0.04191640
0.09505160  0.04094575
0.08866804  0.03994683
0.08250030  0.03891887
0.07654929  0.03786108
0.07081585  0.03677271
0.06530079  0.03565307
0.06000490  0.03450152
0.05492894  0.03331752
0.05007361  0.03210068
0.04543960  0.03085069
0.04102757  0.02956742
0.03683811  0.02825089
0.03287183  0.02690130
0.02912927  0.02551904
0.02561094  0.02410466
0.02231735  0.02265894
0.01924893  0.02118284
0.01640612  0.01967751
0.01378930  0.01814432
0.01139883  0.01658482
0.00923504  0.01500073
0.00729823  0.01339397
0.00558865  0.01176662
0.00410656  0.01012087
0.00285213  0.00845912
0.00182555  0.00678382
0.00102696  0.00509756
0.00045645  0.00340301
0.00011412  0.00170290
0.00000000  0.00000000
0.00011412  -0.00171228
0.00045645  -0.00341906
0.00102696  -0.00511494
0.00182555  -0.00679460
0.00285213  -0.00845291
0.00410656  -0.01008499
0.00558865  -0.01168625
0.00729823  -0.01325245
0.00923504  -0.01477972
0.01139883  -0.01626462
0.01378930  -0.01770420
0.01640612  -0.01909598
0.01924893  -0.02043803
0.02231735  -0.02172891
0.02561094  -0.02296778
0.02912927  -0.02415431
0.03287183  -0.02528873
0.03683811  -0.02637182
0.04102757  -0.02740485
0.04543960  -0.02838961
0.05007361  -0.02932833
0.05492894  -0.03022367
0.06000490  -0.03107867
0.06530079  -0.03189669
0.07081585  -0.03268139
0.07654929  -0.03343661
0.08250030  -0.03416637
0.08866804  -0.03487477
0.09505160  -0.03556592
0.10165008  -0.03624390
0.10846250  -0.03691266
0.11548789  -0.03757597
0.12272522  -0.03823736
0.13017341  -0.03889999
0.13783139  -0.03956672
0.14569798  -0.04023988
0.15377205  -0.04092138
0.16205238  -0.04161255
0.17053770  -0.04231414
0.17922675  -0.04302629
0.18811820  -0.04374849
0.19721069  -0.04447957
0.20650281  -0.04521768
0.21599314  -0.04596028
0.22568018  -0.04670419
0.23556243  -0.04744555
0.24563833  -0.04817989
0.25590627  -0.04890215
0.26636462  -0.04960671
0.27701171  -0.05028747
0.28784581  -0.05093795
0.29886515  -0.05155125
0.31006795  -0.05212020
0.32145233  -0.05263751
0.33301643  -0.05309573
0.34475831  -0.05348745
0.35667598  -0.05380533
0.36876745  -0.05404226
0.38103063  -0.05419146
0.39346344  -0.05424652
0.40606371  -0.05420161
0.41882924  -0.05405149
0.43175781  -0.05379165
0.44484713  -0.05341842
0.45809486  -0.05292901
0.47149861  -0.05232163
0.48505600  -0.05159552
0.49876453  -0.05075101
0.51262168  -0.04978961
0.52662491  -0.04871395
0.54077159  -0.04752789
0.55505909  -0.04623643
0.56948468  -0.04484571
0.58404563  -0.04336298
0.59873913  -0.04179654
0.61356234  -0.04015561
0.62851237  -0.03845026
0.64358628  -0.03669127
0.65878107  -0.03488996
0.67409373  -0.03305802
0.68952114  -0.03120732
0.70506020  -0.02934966
0.72070772  -0.02749657
0.73646046  -0.02565896
0.75231518  -0.02384693
0.76826852  -0.02206940
0.78431712  -0.02033380
0.80045758  -0.01864573
0.81668642  -0.01700860
0.83300013  -0.01542325
0.84939517  -0.01388761
0.86586791  -0.01239624
0.88241471  -0.01094003
0.89903189  -0.00950572
0.91571568  -0.00807554
0.93246232  -0.00662682
0.94926797  -0.00513159
0.96612875  -0.00355623
0.98304074  -0.00186104
1.00000000  -0.00000000
