0 0
0.010101 0.0151252
0.020202 0.0209856
0.030303 0.0252367
0.040404 0.0286365
0.0505051 0.0314866
0.0606061 0.0339457
0.0707071 0.03611
0.0808081 0.0380432
0.0909091 0.0397897
0.10101 0.0413821
0.111111 0.0428447
0.121212 0.0441962
0.131313 0.0454513
0.141414 0.0466212
0.151515 0.047715
0.161616 0.0487398
0.171717 0.0497014
0.181818 0.0506041
0.191919 0.0514514
0.20202 0.0522461
0.212121 0.0529902
0.222222 0.0536851
0.232323 0.0543321
0.242424 0.0549317
0.252525 0.0554845
0.262626 0.0559906
0.272727 0.05645
0.282828 0.0568625
0.292929 0.0572279
0.30303 0.0575459
0.313131 0.0578159
0.323232 0.0580377
0.333333 0.0582108
0.343434 0.0583346
0.353535 0.0584088
0.363636 0.058433
0.373737 0.0584069
0.383838 0.0583302
0.393939 0.0582026
0.40404 0.058024
0.414141 0.0577944
0.424242 0.0575138
0.434343 0.0571823
0.444444 0.0568001
0.454545 0.0563676
0.464646 0.0558852
0.474747 0.0553534
0.484848 0.0547728
0.494949 0.0541442
0.505051 0.0534684
0.515152 0.0527464
0.525253 0.0519793
0.535354 0.0511682
0.545455 0.0503144
0.555556 0.0494192
0.565657 0.0484842
0.575758 0.0475109
0.585859 0.0465009
0.59596 0.0454561
0.606061 0.0443782
0.616162 0.0432692
0.626263 0.042131
0.636364 0.0409658
0.646465 0.0397756
0.656566 0.0385627
0.666667 0.0373293
0.676768 0.0360777
0.686869 0.0348103
0.69697 0.0335294
0.707071 0.0322374
0.717172 0.0309368
0.727273 0.02963
0.737374 0.0283196
0.747475 0.0270078
0.757576 0.0256973
0.767677 0.0243904
0.777778 0.0230895
0.787879 0.0217971
0.79798 0.0205155
0.808081 0.019247
0.818182 0.0179937
0.828283 0.016758
0.838384 0.0155418
0.848485 0.0143473
0.858586 0.0131762
0.868687 0.0120304
0.878788 0.0109116
0.888889 0.00982141
0.89899 0.00876116
0.909091 0.00773215
0.919192 0.0067355
0.929293 0.00577216
0.939394 0.0048429
0.949495 0.00394829
0.959596 0.00308869
0.969697 0.00226425
0.979798 0.00147491
0.989899 0.000720351
1 0
0 0
0.010101 -0.0165526
0.020202 -0.0228068
0.030303 -0.027258
0.040404 -0.0307633
0.0505051 -0.0336687
0.0606061 -0.0361579
0.0707071 -0.038343
0.0808081 -0.0402981
0.0909091 -0.0420753
0.10101 -0.0437119
0.111111 -0.0452358
0.121212 -0.0466678
0.131313 -0.0480238
0.141414 -0.0493155
0.151515 -0.0505518
0.161616 -0.0517392
0.171717 -0.0528825
0.181818 -0.0539847
0.191919 -0.0550479
0.20202 -0.0560729
0.212121 -0.0570601
0.222222 -0.058009
0.232323 -0.0589186
0.242424 -0.0597876
0.252525 -0.0606143
0.262626 -0.0613968
0.272727 -0.0621331
0.282828 -0.0628211
0.292929 -0.0634585
0.30303 -0.0640432
0.313131 -0.0645728
0.323232 -0.0650454
0.333333 -0.0654588
0.343434 -0.0658111
0.353535 -0.0661005
0.363636 -0.0663254
0.373737 -0.0664843
0.383838 -0.0665759
0.393939 -0.0665991
0.40404 -0.066553
0.414141 -0.066437
0.424242 -0.0662505
0.434343 -0.0659934
0.444444 -0.0656656
0.454545 -0.0652673
0.464646 -0.064799
0.474747 -0.0642614
0.484848 -0.0636553
0.494949 -0.0629819
0.505051 -0.0622425
0.515152 -0.0614387
0.525253 -0.0605721
0.535354 -0.0596448
0.545455 -0.0586589
0.555556 -0.0576168
0.565657 -0.0565208
0.575758 -0.0553737
0.585859 -0.0541784
0.59596 -0.0529377
0.606061 -0.0516548
0.616162 -0.0503329
0.626263 -0.0489752
0.636364 -0.0475852
0.646465 -0.0461663
0.656566 -0.044722
0.666667 -0.043256
0.676768 -0.0417718
0.686869 -0.040273
0.69697 -0.0387632
0.707071 -0.037246
0.717172 -0.0357248
0.727273 -0.0342031
0.737374 -0.0326844
0.747475 -0.0311717
0.757576 -0.0296683
0.767677 -0.0281771
0.777778 -0.026701
0.787879 -0.0252425
0.79798 -0.0238041
0.808081 -0.0223879
0.818182 -0.0209958
0.828283 -0.0196294
0.838384 -0.01829
0.848485 -0.0169787
0.858586 -0.0156959
0.868687 -0.014442
0.878788 -0.0132168
0.888889 -0.0120195
0.89899 -0.0108492
0.909091 -0.00970425
0.919192 -0.00858254
0.929293 -0.00748143
0.939394 -0.0063977
0.949495 -0.00532752
0.959596 -0.00426644
0.969697 -0.00320932
0.979798 -0.00215036
0.989899 -0.00108301
1 -0
